analysis_label,cell_type,program,mean_usage_in,mean_usage_out,log2_fc_in_vs_out,p_value,fdr,fraction_gt0p01_in,fraction_gt0p01_out,pct_gt0p01_in,pct_gt0p01_out,n_cells_in,n_cells_out
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_2,0.0232679658138539,0.0416572802154865,-0.8402235325721658,1.0,1.0,0.5567626831456195,0.7626935736254249,55.67626831456195,76.2693573625425,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_20,0.0022136554825814,0.0190948066898753,-3.1086771244273055,1.0,1.0,0.068872720023921,0.318707170992284,6.8872720023921055,31.8707170992284,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_21,0.0109791987429229,0.0180444301704894,-0.716780762344106,0.999999999997844,1.0,0.3114721419316256,0.3378352128635407,31.147214193162565,33.78352128635407,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_23,0.0122654885922897,0.0140870335332392,-0.1997631193379335,1.0,1.0,0.3462573507425496,0.4616845626719905,34.62573507425496,46.16845626719905,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_24,0.0108247553122804,0.0162023961040701,-0.5818727247590294,1.0,1.0,0.3601116316156683,0.4609615280850375,36.01116316156683,46.096152808503746,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_25,0.0060845597147827,0.0152360923003218,-1.3242680135959854,1.0,1.0,0.2235622445928436,0.4425295418982355,22.356224459284363,44.252954189823555,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_27,0.0052834798696798,0.0145491517276411,-1.4613745138523233,1.0,1.0,0.1466161666500548,0.2536880159715103,14.66161666500548,25.36880159715103,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_29,0.0128670734562449,0.0135644408384652,-0.076145613472589,0.9999926186673966,1.0,0.3162563540316954,0.3434576161441752,31.62563540316954,34.345761614417526,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_3,0.0159473324338267,0.0363724067031028,-1.1895292194219158,1.0,1.0,0.4521080434565932,0.645292181514056,45.21080434565932,64.5292181514056,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_30,0.0018193667013143,0.0129367992731016,-2.8299717802244406,1.0,1.0,0.0554171234924748,0.2957103545027788,5.541712349247483,29.571035450277883,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_31,0.0067806118291438,0.0113104953020461,-0.7381746612699249,1.0,1.0,0.2431974484202133,0.3691739060055037,24.31974484202133,36.91739060055037,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_34,0.0027372037783325,0.0112597817788344,-2.040403719434023,1.0,1.0,0.0941891757201235,0.2544434252414612,9.418917572012358,25.44434252414612,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_35,0.0063311185229626,0.0106463094779773,-0.749821008194504,1.0,1.0,0.1995415130070766,0.3178708250148384,19.954151300707665,31.787082501483837,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_36,0.0050190186254558,0.0106841177317394,-1.0899904212552296,1.0,1.0,0.1612678162065184,0.3129336858576593,16.126781620651848,31.29336858576593,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_37,0.0077122683030707,0.0096867684821192,-0.3288601803906431,1.0,1.0,0.1515997209209608,0.1994496303890357,15.159972092096083,19.944963038903577,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_38,0.0015899691827555,0.0106334916227879,-2.7415439194349824,1.0,1.0,0.0421608691318648,0.1709167431068904,4.216086913186485,17.091674310689044,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_39,0.0087886583066118,0.0096654092555198,-0.1371878682510361,0.9999999996556772,1.0,0.2908402272500747,0.3069551610640479,29.084022725007475,30.695516106404792,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_4,0.0130892188067286,0.0329174505992573,-1.3304735427587573,1.0,1.0,0.4106448719226552,0.5612475044515189,41.06448719226552,56.124750445151896,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_41,0.0010158898740399,0.0086018866242864,-3.081907846322781,1.0,1.0,0.0225256653044951,0.1356013597366859,2.2525665304495166,13.560135973668592,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_43,0.0052000015391656,0.0072812281623787,-0.4856696881928359,1.0,1.0,0.1690421608691318,0.2366049749096206,16.904216086913188,23.66049749096207,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_44,0.0026808492699292,0.0076806237119477,-1.5185330142997888,1.0,1.0,0.0750523273198445,0.2061080235256029,7.505232731984451,20.6108023525603,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_46,0.0083473245961318,0.0074695723658089,0.1602882018197437,0.6121339425585693,1.0,0.2937306887272002,0.2879404305832839,29.373068872720022,28.794043058328388,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_47,0.0021291984664721,0.0069320889743199,-1.7029792700552084,1.0,1.0,0.0666799561447224,0.1878756812172881,6.667995614472241,18.78756812172881,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_48,0.003071574656144,0.0073739459303136,-1.2634581146740789,1.0,1.0,0.0873118708262733,0.1290508822101116,8.73118708262733,12.905088221011168,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_5,0.0063694805029806,0.0315064937635367,-2.3064014149086045,1.0,1.0,0.2185786903219376,0.5765553337290239,21.85786903219376,57.65553337290239,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_50,0.0066148784847566,0.0067257043348188,-0.0239707006445592,0.995176772958414,1.0,0.1697398584670587,0.1741542114066799,16.973985846705872,17.415421140668,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_51,0.0010655602293185,0.0067226227726098,-2.657410916614517,1.0,1.0,0.0265125087212199,0.1459558625155128,2.6512508721219974,14.595586251551287,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_53,0.0013028432978196,0.0053825819108062,-2.0466339586229356,0.9907422702086838,1.0,0.0336888268713246,0.0542437813629741,3.368882687132463,5.424378136297416,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_54,0.0025785840733388,0.0063154678569975,-1.292310198803044,1.0,1.0,0.0682746935114123,0.1245885717369017,6.827469351141234,12.458857173690172,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_55,0.0018468984074104,0.0065276046436625,-1.8214486103739909,1.0,1.0,0.058108242798764,0.1397291318189176,5.810824279876408,13.97291318189176,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_57,0.0004039603358271,0.0050868092170669,-3.654472149277227,1.0,1.0,0.0076746735771952,0.0684238925160524,0.7674673577195256,6.842389251605245,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_58,0.0009247022567029,0.0051192531348259,-2.4688712529536563,1.0,1.0,0.021628625535732,0.0628500512599147,2.1628625535732087,6.285005125991475,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_59,0.0024016487536831,0.0048887565807899,-1.0254420981700767,1.0,1.0,0.0608990331904714,0.1414018237738089,6.089903319047144,14.140182377380889,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_60,0.004763324579219,0.0047432989108071,0.0060780716084034,0.9999992869490504,1.0,0.1364497159374065,0.1429018507527114,13.644971593740657,14.29018507527114,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_61,0.0028239589721969,0.0050600706779264,-0.841438181926505,1.0,1.0,0.0916973985846705,0.1552527923164085,9.16973985846706,15.525279231640855,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_63,0.0005561562363806,0.0049464961762392,-3.152842529953151,1.0,1.0,0.0079736868334496,0.0853612475044515,0.7973686833449616,8.536124750445152,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_64,0.0005726270803498,0.0045989531324931,-3.0056354855259535,1.0,1.0,0.0109638193959932,0.0648734689472832,1.0963819395993222,6.487346894728323,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_65,0.0006039774186552,0.0042545784684368,-2.816447634719025,1.0,1.0,0.0134555965314462,0.0603464091080774,1.3455596531446228,6.034640910807748,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_68,0.0004728015908328,0.0042682436720285,-3.174333033067091,1.0,1.0,0.0096680952855576,0.0739653590891922,0.966809528555766,7.396535908919224,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_7,0.0256372448499374,0.0291739340115657,-0.1864387067238519,1.0,1.0,0.6308182996112828,0.6934980844979226,63.08182996112828,69.34980844979226,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_70,0.0004447873650216,0.0033678810983184,-2.9206506789184195,1.0,1.0,0.0036878301604704,0.0321102897534128,0.3687830160470448,3.211028975341283,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_71,0.001337499420985,0.0028766228372718,-1.10483723327689,1.0,1.0,0.0278082328316555,0.035461069443695,2.780823283165554,3.546106944369503,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_72,0.0023656138136969,0.0026908398194519,-0.1858418659203694,1.0,1.0,0.042360211302701,0.03907624237846,4.2360211302701085,3.907624237846005,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_73,0.0004395974615507,0.0025506724944815,-2.536619992418474,1.0,1.0,0.0054819096979966,0.0412345545783197,0.5481909697996611,4.123455457831975,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_75,0.0004364163624364,0.0022679381411444,-2.377601522777333,1.0,1.0,0.0039868434167248,0.023552581880969,0.3986843416724808,2.3552581880969083,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_76,0.0027161685362442,0.0030087291684711,-0.1475811957856178,0.9610967103178012,1.0,0.0950862154888866,0.1125613770031835,9.508621548888668,11.256137700318352,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_77,0.0016419909475804,0.0019523545180133,-0.2497687351340463,1.0,1.0,0.0259144822087112,0.0410834727243295,2.591448220871125,4.108347272432957,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_79,0.0003846612084335,0.0018443387751303,-2.2614404594944553,0.9999999777836,1.0,0.0021927638791986,0.013521825932121,0.2192763879198644,1.352182593212108,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_8,0.0146820330422679,0.029074607728317,-0.9857079244166695,1.0,1.0,0.4605800857171334,0.6407974963578482,46.058008571713344,64.07974963578482,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_80,0.0007709274367888,0.0015189266195016,-0.9783842736704976,0.9997799158558466,1.0,0.01166151699392,0.0267414881562618,1.1661516993920065,2.67414881562618,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_81,0.0004026138672358,0.0014917804047909,-1.8895637963303535,1.0,1.0,0.0071763181501046,0.0257972265688231,0.7176318150104655,2.5797226568823177,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_82,0.0011735738308479,0.0012828543399192,-0.1284486597331353,0.9999999592663086,1.0,0.0165454001794079,0.0277181244266983,1.6545400179407952,2.771812442669832,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_84,0.0010009160494304,0.0014487017820228,-0.5334392234353729,1.0,1.0,0.023223362902422,0.0331193007068472,2.3223362902422005,3.311930070684725,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_86,0.0003526578667075,0.0012440808201888,-1.8187361529112436,1.0,1.0,0.0036878301604704,0.0214590190471051,0.3687830160470448,2.145901904710516,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_87,0.0013730985064146,0.0017872877366197,-0.3803365415220215,1.0,1.0,0.0097677663709757,0.0154750984729941,0.976776637097578,1.547509847299412,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_89,0.0003607428079349,0.0007695442681803,-1.0930315635070242,0.999999888874508,1.0,0.002491777135453,0.0089947660929153,0.2491777135453005,0.899476609291534,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_9,0.0164958411151606,0.0281593419633859,-0.7715112426615135,1.0,1.0,0.4863948968404266,0.597938811849134,48.63948968404266,59.7938811849134,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_90,0.0004551175356404,0.0006136069491721,-0.4310748285647326,1.0,1.0,0.0028904614771254,0.0053310311336534,0.2890461477125486,0.5331031133653483,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_91,0.0005759875481369,0.0006944530125703,-0.2698390325385042,0.9964847258007096,1.0,0.0081730290042858,0.0103652943398262,0.8173029004285857,1.0365294339826256,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_92,0.0005052166587807,0.0007839206119062,-0.6338043332705234,0.9999999997173769,1.0,0.004983554270906,0.0113365348297631,0.498355427090601,1.1336534829763123,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_95,0.0004115932849433,0.0005436992141266,-0.4015884460106913,0.9999999966153982,1.0,0.0060799362105053,0.0098526951923595,0.6079936210505332,0.9852695192359574,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Pan-endo cycling,Program_99,0.0003512840730585,0.0002933013488527,0.2602536496323817,0.9999419065183682,1.0,0.0030898036479617,0.0013165704419144,0.3089803647961726,0.1316570441914423,10033,185330
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_20,0.0825609653560793,0.0090745522590701,3.1855613312700264,0.0,0.0,0.8673050053423194,0.2259967607832589,86.73050053423194,22.5996760783259,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_3,0.0676584770850749,0.0307228384613511,1.1389591666542804,0.0,0.0,0.8463466754335498,0.6053534780651234,84.63466754335498,60.53534780651234,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_30,0.0471139195860083,0.0074219026959888,2.666292204536718,0.0,0.0,0.7101175310265472,0.2226522987329634,71.01175310265472,22.26522987329634,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_34,0.0468157059497425,0.0057009298656857,3.0377232324933083,0.0,0.0,0.7547053505383414,0.1738652509223582,75.47053505383414,17.386525092235818,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_38,0.0601143620001091,0.0030628389241077,4.294767859074935,0.0,0.0,0.7621435029177283,0.0792438709224751,76.21435029177283,7.924387092247513,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_41,0.0451076798049883,0.002962829641819,3.9283250443572135,0.0,0.0,0.6536122298019232,0.0552654812926462,65.36122298019232,5.5265481292646275,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_44,0.010621942037292,0.0069688334476901,0.6080584101834736,0.0,0.0,0.3066902276649955,0.1841091276917949,30.66902276649955,18.410912769179497,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_51,0.0281895264166253,0.0033364546854999,3.07877104470099,0.0,0.0,0.4719322758280595,0.0925690964690198,47.19322758280595,9.256909646901986,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_57,0.0062354731510689,0.0046486694220878,0.4236811216730954,0.0,0.0,0.1779814251664338,0.0492723456255956,17.79814251664338,4.927234562559566,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_63,0.013139957250304,0.0035231822213374,1.899009283268344,0.0,0.0,0.2933755239582477,0.0512252308088102,29.337552395824773,5.12252308088102,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_65,0.0082460551882907,0.0034725176785509,1.2477218372932726,0.0,0.0,0.1882962110627106,0.0393909804769951,18.82962110627106,3.939098047699513,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_68,0.0166719044174936,0.0022808008934308,2.869805950932574,0.0,0.0,0.3050464370839155,0.0373153090996263,30.504643708391548,3.731530909962638,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_73,0.0064036636856156,0.001878627967235,1.769217606251673,0.0,0.0,0.1359825758198405,0.025656467616603,13.598257581984056,2.565646761660303,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_78,0.0028520218924112,0.0016934865958526,0.75198814226582,0.0,0.0,0.0921344620695323,0.0365668980114483,9.213446206953234,3.656689801144835,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_64,0.0027394821403751,0.0046273239809518,-0.756274699275123,1.8336574432714073e-265,1.2224382955142715e-264,0.0956686118188542,0.0573294587467622,9.566861181885429,5.732945874676224,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_59,0.0070588286767809,0.0044340986735741,0.6707878100361649,5.294381745750473e-249,3.3089885910940456e-248,0.221089833155256,0.1253413163849405,22.1089833155256,12.534131638494056,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_2,0.0482006336774368,0.0396475277493276,0.2818211983204465,1.6990807207563558e-209,9.994592475037383e-209,0.7949371250102737,0.7460255278344609,79.49371250102737,74.60255278344609,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_43,0.0085457969630986,0.0069792152645227,0.2921501725236433,5.361213947190844e-118,2.9784521928838024e-117,0.2842524862332539,0.2258622806658519,28.425248623325388,22.5862280665852,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_15,0.0228305655138065,0.0216572747998305,0.0761148764807532,4.554097347239335e-111,2.3968933406522817e-110,0.5666146132982658,0.4627636248823299,56.66146132982658,46.27636248823299,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_70,0.0012881284219446,0.0034923120556456,-1.438905337573562,5.36908000932991e-103,2.684540004664955e-102,0.0343963179090983,0.0301176993375392,3.4396317909098384,3.011769933753925,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_81,0.0013773939785351,0.0014441619975337,-0.0682912606380633,2.8987406037153133e-94,1.3803526684358633e-93,0.0329169063861264,0.0236918885101357,3.291690638612641,2.369188851013571,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_5,0.0322337574037151,0.0299284170194567,0.107056392387162,7.460573278904535e-89,3.391169672229334e-88,0.6345442590613956,0.5473048430383152,63.454425906139555,54.73048430383152,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_1,0.0514718146781953,0.0478429866218892,0.1054751913400393,1.5693615992823124e-86,6.823311301227446e-86,0.9340839976986932,0.8949593343818885,93.40839976986932,89.49593343818884,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_86,0.0011910677691966,0.0011993303573466,-0.0099735958773854,5.97258445920035e-82,2.488576858000146e-81,0.0297526095175474,0.0192365037508258,2.9752609517547466,1.923650375082588,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_76,0.0036825000594334,0.0028957027128185,0.3467719462908164,7.113449373437697e-49,2.8453797493750787e-48,0.1487219528232103,0.1063913137538078,14.872195282321032,10.639131375380783,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_89,0.0006008416586608,0.0007695659267844,-0.3570595535699226,2.7662465517027523e-30,1.0639409814241354e-29,0.0066573518533738,0.0089458512883779,0.665735185337388,0.8945851288377995,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_32,0.0100396799817437,0.0125172951712605,-0.3182095357827385,5.796428641707209e-25,2.1468254228545214e-24,0.3590449576723925,0.3189049810266095,35.904495767239254,31.890498102660953,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_74,0.0032283070072734,0.0028817811193328,0.1638169673063912,1.677030781852254e-22,5.989395649472336e-22,0.0884770280266294,0.0751217629758695,8.84770280266294,7.512176297586959,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_95,0.0005615079734487,0.0005334157116981,0.0740460538889505,1.1995052684869752e-21,4.1362250637481904e-21,0.0106024492479658,0.0095247004893906,1.0602449247965808,0.9524700489390688,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_19,0.0193817860627909,0.0183507157401586,0.0788651852014665,3.5765413680660533e-07,1.1921804560220178e-06,0.6234486726391057,0.6195265130474948,62.34486726391057,61.95265130474949,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_84,0.001084006117646,0.0014743224080094,-0.4436787996180289,1.9300713333895395e-06,6.226036559321095e-06,0.0209172351442426,0.0342748890539031,2.0917235144242623,3.427488905390314,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_31,0.0119376600849332,0.0109555277309885,0.1238610880488366,6.2064778807413105e-06,1.939524337731659e-05,0.3760992849510972,0.3607984610796999,37.60992849510972,36.07984610796999,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_98,0.0001899958605084,0.0002562779760089,-0.4317395513919247,2.036736422250235e-05,6.17192855227344e-05,0.0015205062874989,0.0039291582129346,0.1520506287498972,0.3929158212934648,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_60,0.0049575654613784,0.0047139878307539,0.07268377312934,0.0005597579820597,0.001646347006058,0.163968110462727,0.1395260452905647,16.396811046272706,13.952604529056476,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_99,0.000205445849056,0.0003092028416055,-0.5897930396612034,0.0025841585632942,0.0073833101808408,0.0011506534067559,0.0014441995217185,0.1150653406755979,0.1444199521718539,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_100,0.000214015049811,0.0001665281616733,0.3619441571619939,0.0059555300811911,0.0165431391144197,0.0016848853456069,0.0011927801717837,0.1684885345606969,0.1192780171783732,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_82,0.0013752752185275,0.0012632940255422,0.1225298065847157,0.0110528916847504,0.0298726802290551,0.0302457466918714,0.0267030737477269,3.0245746691871456,2.6703073747726993,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_87,0.0018420597425802,0.0017551973745192,0.0696865407924552,0.0909024493942274,0.2392169720900723,0.0168899482205966,0.0149389869554286,1.6889948220596696,1.493898695542861,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_10,0.0265432920019995,0.0289322418575412,-0.1243308020314332,1.0,1.0,0.6922413084573026,0.693385332312064,69.22413084573026,69.3385332312064,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_11,0.0034408433166441,0.0268926700802412,-2.966378533231858,1.0,1.0,0.1248458946330237,0.4675698273392232,12.484589463302376,46.75698273392232,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_12,0.0130131636509317,0.026091429203633,-1.0036041763068555,1.0,1.0,0.5209583299087697,0.7224447315952265,52.09583299087696,72.24447315952264,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_13,0.007230731863076,0.0253239703804919,-1.8082898877460327,1.0,1.0,0.275006164214679,0.5603669553116722,27.500616421467903,56.036695531167226,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_14,0.0150441076928089,0.0237185623911088,-0.6568179950652054,1.0,1.0,0.5491493383742911,0.6197662384741769,54.91493383742912,61.97662384741769,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_16,0.0070943522107122,0.0214373116763049,-1.5953809992957182,1.0,1.0,0.2683899071258321,0.5016576136210819,26.838990712583215,50.165761362108185,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_17,0.0029834215264793,0.0228480114976034,-2.9370284550327685,1.0,1.0,0.109928495109723,0.4829999590712686,10.992849510972302,48.29999590712686,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_18,0.0142798605387903,0.0190398471124846,-0.4150399791170517,1.0,1.0,0.4621928166351607,0.5481234176660098,46.21928166351607,54.81234176660098,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_21,0.0031331261423041,0.0197515453691345,-2.6562903872322003,1.0,1.0,0.1052436919536451,0.3693818007472417,10.52436919536451,36.93818007472417,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_22,0.0038073498208303,0.0187848484762453,-2.3027101402264707,1.0,1.0,0.1415303690309854,0.3375041659601588,14.153036903098544,33.75041659601588,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_23,0.0129234720780194,0.0141457285151357,-0.1303727457941197,1.0,1.0,0.4252486233253883,0.4600974103806957,42.52486233253883,46.00974103806957,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_24,0.0141915212250441,0.0161730371020423,-0.1885613687746196,0.999998459357444,1.0,0.4488370181638859,0.4567704892152793,44.883701816388594,45.67704892152793,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_25,0.0123467835186179,0.0151103306661151,-0.2913999587774752,1.0,1.0,0.3823456891592011,0.4382473147828731,38.234568915920114,43.82473147828731,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_26,0.002059658740476,0.0165297373701341,-3.004585963712228,1.0,1.0,0.0752034190844086,0.4175783054335814,7.520341908440864,41.757830543358146,24334,171029
